,labels,text
959,0,"Não incide a decadência administrativa, prevista na Lei 9.784/1999, nos processos por meio dos quais o TCU exerce sua competência constitucional de apreciação da legalidade dos atos de aposentadoria, reforma ou pensão, que, por sua natureza complexa, somente se aperfeiçoam após seu registro pelo Tribunal."
960,0,"A exposição habitual a atividades de risco é condição imprescindível à percepção de adicionais ocupacionais (a exemplo de insalubridade, periculosidade e radiação ionizante) . É irregular o pagamento desses adicionais com amparo exclusivo na lotação do servidor. "
961,0,"O direito adquirido à pensão civil estatutária somente se adquire com a morte do instituidor da pensão, com base na legislação concessiva da época. É no momento do óbito que se define o beneficiário da pensão."
962,0,"Os pagamentos dos percentuais relativos às denominadas URPs e a outros planos econômicos não se incorporam às remunerações em caráter permanente, uma vez que apresentam natureza de antecipação salarial, sendo devidos somente até a reposição das perdas remuneratórias havidas no ano anterior."
963,0,"Não é possível carrear para novo plano de carreira vantagem paga em decorrência de decisão judicial, pois, uma vez alterada a estrutura de pagamento, a razão de ser dessa parcela deixa de existir, não havendo mais falar em perda de remuneração decorrente do não reajustamento do vencimento base. "
964,0,"A execução de encomendas é condição essencial ao reconhecimento do tempo prestado como aluno aprendiz para obtenção de aposentadoria. O traço que distingue o aluno-aprendiz dos demais alunos não é a percepção de auxílio para a conclusão do respectivo curso, mas a percepção de remuneração como contraprestação a serviços executados na confecção de encomendas vendidas a terceiros."
965,0,O tempo de serviço prestado na condição de especialista em educação só pode ser considerado válido para aposentadoria especial se exercido por professor de carreira. 
966,0,"A contagem de tempo de serviço municipal ou estadual prestado, sob regime estatutário, anteriormente à maioridade não é, em regra, admitida. A presunção, nesse caso, é pela impossibilidade de nomeação de menor, haja vista as implicações legais (nas esferas cível, administrativa e penal) a que se sujeita o servidor público. Ademais, no âmbito federal, desde a Lei 1.711/1952, revogada pela Lei 8.112/1990, há a exigência da idade mínima de 18 anos como requisito para a posse em cargo público. Logo, não sendo apresentada norma de teor diverso, a presunção de idade mínima de 18 anos para o exercício do cargo público opera contra a pretensão de contagem de tempo de serviço prestado por menor sob regime estatutário. "
967,0,"Admite-se a justificação judicial, como prova do tempo de serviço, tão somente em caráter subsidiário ou complementar a começo razoável de prova por escrito e desde que evidenciada a impossibilidade de obtenção de certidão expedida pelos órgãos próprios, à vista dos assentamentos individuais do servidor e da respectiva ficha financeira (Súmula 107) ."
968,0,"Com a transformação da licença-prêmio em licença capacitação, promovida pela Lei 9.527/1997, o tempo residual de licença-prêmio passou, em face do que prescreve o parágrafo único do art. 7º da referida lei, a ser levado em conta para efeito de concessão da nova licença. Por isso é indevida a sua contagem em dobro para fins de aposentadoria."
969,0,"Somente pode ser reconhecido direito adquirido ao regime de aposentadoria instituído pela Lei 3.313/1957 ao servidor que tenha cumprido os requisitos necessários para a concessão da aposentadoria na época em que se verificou a alteração legislativa promovida pela Lei Complementar 51/1985. É irregular o acréscimo de 20% do tempo de serviço prestado no regime de aposentadoria previsto na Lei 3.313/1957, nas aposentadorias concedidas no novo regime instituído pela Lei Complementar 51/1985."
970,0,"É irregular o pagamento da Vantagem Pecuniária Individual - VPI da Lei 10.698/2003 de forma integral em proventos proporcionais. As únicas parcelas que integram os proventos e que são isentas de proporcionalização, no caso de aposentadoria proporcional, são a Gratificação Adicional por Tempo de Serviço, a vantagem Pessoal dos ""Quintos"" e a vantagem consignada no art. 193 da Lei 8.112/1990."
971,0,"A partir da EC 77/2014, as acumulações futuras e as em curso, de cargos públicos por militares da área de saúde que se enquadrem no disposto no art. 37, inciso XVI, alínea ""c"", da Constituição Federal, tornou-se plenamente possível, não mais havendo que se falar em transferência para a reserva."
972,0,"A partir da Emenda Constitucional 77/2014, é legal a acumulação, por militar, de dois cargos ou empregos privativos de profissionais de saúde, com profissões regulamentadas, quando houver compatibilidade de horários. As novas normas constitucionais se aplicam de imediato, alcançando, sem limitação, os efeitos futuros de fatos passados, razão por que não há mais que se falar em transferência para a reserva daqueles militares que, antes da promulgação dessa Emenda, estavam acumulando cargos ou empregos privativos de profissionais de saúde, com profissões regulamentadas. "
973,0,"Até 25/7/1996 existia a possibilidade de que o militar da ativa fosse transferido de ofício para a reserva remunerada ao ser nomeado para cargo público civil de natureza permanente, cujas funções fossem de magistério, não se lhe aplicando os institutos da demissão ou do licenciamento. Não é devida a proporcionalização dos proventos do militar enquadrado no disposto no art. 98, inciso XIV, da Lei 6.880/1980, e que não foi, ao tempo de sua posse no cargo público civil do magistério, transferido ex officio para a reserva remunerada."
974,0,"O tempo de atividade rural somente poderá ser averbado para fins de aposentadoria no serviço público se recolhidas as respectivas contribuições previdenciárias na época própria ou, posteriormente, de forma indenizada. A concessão de aposentadoria a servidor, com a utilização de tempo rural, sem o recolhimento das contribuições previdenciárias, é ilegal."
975,0,"Para que o tempo de serviço prestado como aluno-aprendiz seja computado para fins de aposentadoria, a certidão que o fundamenta deve: comprovar o labor do então estudante na execução de encomendas recebidas pela escola e deve expressamente mencionar o período trabalhado, bem assim a remuneração percebida. Na contagem desse tempo, consideram-se apenas os períodos nos quais o aluno efetivamente laborou, ou seja, despreza-se o cômputo do período de férias escolares."
976,0,"A Lei 9.527/1997 transformou a licença prêmio em licença capacitação e, a partir de então, o tempo residual de licença prêmio passou a ser considerado para efeito de concessão da nova licença. Logo, é indevida a contagem em dobro desse tempo residual para fins de aposentadoria. "
977,0,"É irregular a contagem ficta do tempo de serviço prestado sob a égide da Lei 3.313/1957, se o policial federal não reunia, à época de vigência dessa norma, as condições necessárias para a aposentadoria."
978,0,"É ilegal o cálculo da Gratificação de Atividade Executiva - GAE sobre a vantagem denominada ""diferença de vencimentos - art. 7º da Lei 8.270/1991"", uma vez que, nos termos da Lei Delegada 13/1992, que instituiu o benefício, o percentual da vantagem incide unicamente sobre o vencimento básico dos servidores. "
979,0,"A dispensa de reposição das parcelas recebidas de boa-fé, quando calcada expressamente na Súmula TCU 106, é limitada à data do conhecimento da decisão do TCU pelo responsável."
980,0,"Os requisitos a serem preenchidos, no momento do óbito do instituidor, para a habilitação e manutenção da qualidade de filha maior solteira, como dependente de pensão são: a) ser solteira, viúva ou desquitada, independentemente da idade (pode ser maior ou menor de 21 anos) ; b) não ser ocupante de cargo público permanente na Administração Pública Direta ou Indireta; c) não se encontrar na condição de aposentada, quer seja no âmbito do serviço público ou no Regime Geral de Previdência Social (RGPS) , visto que tal condição descaracteriza a dependência econômica em relação ao instituidor; e d) comprovar a dependência econômica em relação ao instituidor. Após o deferimento da concessão inicial, a beneficiária não pode incorrer em nenhuma das situações abaixo, as quais constituem causas extintivas do direito à percepção do benefício: a) ter contraído casamento ou se encontrar na situação de união estável; b) ocupar cargo efetivo na Administração Pública Direta ou Indireta, ou receber aposentadoria decorrente dessa ocupação; ou c) auferir renda que descaracterize a dependência econômica do benefício de pensão."
981,0,"A obrigação de devolver valores indevidamente recebidos de boa-fé retroage ao momento em que não restem dúvidas de que os interessados tiveram ciência da posição do TCU quanto à ilegalidade dos pagamentos. Como marco temporal dessa ciência, o Tribunal pode estabelecer, em caso de recurso com efeito suspensivo apresentado por entidade representativa dos servidores, a data da interposição do recurso. "
982,0,"É indevida a extensão, a juízes classistas de 1º grau aposentados, do abono variável previsto no art. 6º da Lei 9.655/1998 e alterado pelo art. 2º da Lei 10.474/2002. A vinculação dos proventos de inatividade do juiz classista com a remuneração do juiz togado significa invocar direito adquirido a determinada estrutura remuneratória, o que não encontra amparo no ordenamento jurídico. A paridade conferida pelo antigo texto constitucional ficou limitada aos reajustes gerais do funcionalismo, haja vista a inexistência de alterações da estrutura remuneratória para um cargo já extinto."
983,0,"Os juízes classistas inativos, aposentados pelo RPPS, que estavam ativos entre 1992 e 1998, têm direito a incorporação a seus proventos o valor da Parcela Autônoma de Equivalência - PAE (que incluía o auxílio-moradia) . Não se exige a retirada da PAE da base de cálculo dos proventos de aposentadoria dos juízes classistas de 1º grau ou das pensões por eles instituídas, em razão da decisão proferida pelo Supremo Tribunal Federal no RMS 25.841/DF."
984,0,"A Emenda Constitucional 70/2012 é dirigida, de forma específica, aos aposentados por invalidez permanente, com fundamento no art. 40, § 1º, Inciso I, da Constituição Federal. Ela não se aplica aos aposentados voluntariamente, com proventos proporcionais, que obtiveram a posterior integralização dos proventos em decorrência do acometimento de moléstia, na forma do art. 190 da Lei 8.112/1990. "
985,0,"O tempo de serviço rural pode ser averbado caso haja o recolhimento da contribuição previdenciária correspondente à época da realização da atividade rural ou, mesmo a posteriori, de forma indenizada."
986,0,"É permitida a contagem ponderada de tempo de serviço prestado sob condições insalubres, perigosas ou penosas para fins de aposentadoria no serviço público aos servidores ex-celetistas que passaram para o regime estatutário por força do disposto no art. 243 da Lei 8.112/1990, mas somente em relação ao período em que eram celetistas. Não se confunde a aposentadoria especial com a contagem ponderada de tempo de serviço prestado sob condições especiais para fins de aposentadoria comum."
987,0,"A carreira do magistério superior não foi contemplada com o aumento instituído pela Medida Provisória 1.704/1998, porque já havia sido beneficiada pelo aumento concedido pela Lei 8.627/1993 em percentual superior aos 28,86% estabelecido pela referida Medida Provisória."
988,0,"A partir da Emenda Constitucional 20/1998, a averbação do tempo de serviço na atividade advocatícia, para o fim de aposentadoria, passou a exigir não só a inscrição na OAB, mas também a comprovação do recolhimento da contribuição previdenciária, visto que o regime de previdência passou a ter caráter contributivo."
989,0,"É ilegal a percepção por membros do Ministério Público da União de Vantagem Pessoal Nominalmente Identificada (VPNI) pelo exercício de funções comissionadas (quintos) , pois tais agentes são remunerados, exclusivamente, por meio de subsídio, em parcela única, ressalvadas as verbas de caráter indenizatório. "
990,0,"O valor da parcela denominada ""DPNI § 4º, art. 5º da Lei 11.490/2007"" (adiantamento pecuniário - PCCS) deve ser reduzido proporcionalmente à implantação das tabelas de vencimento básico constantes na Lei 11.355/2006, com a alteração promovida pela Lei 11.784/2008. "
991,0,"Na apuração do teto remuneratório, para fins de pagamento de proventos, inclui-se na base de cálculo as vantagens pessoais de qualquer natureza, a exemplo das rubricas Representação Mensal, Opção e Vantagens Pessoais decorrentes da incorporação de quintos e do Adicional por Tempo de Serviço, e exclui-se as parcelas de caráter indenizatório previstas em lei."
992,0,O princípio da irredutibilidade de vencimentos não alcança as verbas remuneratórias recebidas em desacordo com as normas legais e regulamentares. 
993,0,"É ilegal a instituição de pensão regida pelo Regimento Próprio de Previdência Social - RPPS oriunda de aposentadoria concedida sob as regras da Consolidação das Leis do Trabalho - CLT, pois o servidor ao se aposentar sob o regime celetista tem encerrada sua relação de trabalho e seu vínculo contratual com a Administração Pública, não lhe aproveitando o regime instituído pela Lei 8.112/1990. A transferência de ônus das pensões custeadas pelo Regime Geral da Previdência Social - RGPS para o órgão ou entidade de origem alcança somente aquelas instituídas por ex-servidores estatutários regidos pela Lei 1.711/1952, conforme se depreende do art. 248 da Lei 8.112/1990."
994,0,"A mudança de regime da CLT para o estatutário autoriza a supressão de vantagens relativas àquele regime, ainda que decorrente de decisão judicial, desde que observada a irredutibilidade da remuneração. O mesmo raciocínio vale para o pagamento de vantagens decorrentes de planos econômicos. As perdas que ocorreram numa determinada estrutura remuneratória, reconhecidas judicialmente, devem ser pagas enquanto não sobrevindas alterações na estrutura remuneratória na forma de vantagem pessoal a ser absorvida na medida dos aumentos remuneratórios específicos da categoria."
995,0,"Na contratação de empregados para prestação dos serviços de assessoria jurídica que sejam inerentes às atividades finalísticas da entidade, os conselhos federais de fiscalização profissional devem promover o devido concurso público, nos termos do art. 37, inciso II, da CF/1988."
996,0,"Cargos de natureza eminentemente administrativa não podem ser beneficiados pela contagem especial de tempo de serviço, salvo se restar efetivamente demonstrada a existência de risco ou de agentes nocivos à saúde no local de trabalho."
997,0,"A simples percepção do adicional de insalubridade não gera direito à contagem de tempo de atividade especial prestada por servidores ex-celetistas anteriormente à vigência da Lei 8.112/1990. Para tanto, é necessária a comprovação da condição de insalubridade por meio de certidão do INSS ou de laudo emitido pelo Ministério do Trabalho ou por profissional por ele cadastrado, salvo para cargos cujo exercício presume atividades de risco para a higidez física. "
998,0,"É ilegal a aposentadoria compulsória por idade sem o cumprimento integral do estágio probatório, o qual se constitui em requisito obrigatório para a aquisição da titularidade no cargo e, consequentemente, para a obtenção da aposentadoria nesse mesmo cargo. "
999,0,"O julgamento pela ilegalidade do ato de aposentadoria e a consequente determinação de suspensão de pagamento, em sede de revisão de ofício, não podem interferir diretamente nos efeitos da pensão, já julgada legal, decorrente daquela aposentadoria, pois trata-se de atos autônomos. As normas que regem a atuação desta Corte não permitem a adoção desse procedimento de revisão de ato por via indireta. Para alterar os efeitos de ato de pensão anteriormente considerado legal, é necessário promover revisão de ofício específica para o ato."
1000,0,"A contratação de pessoal para compor as equipes do Programa Saúde da Família (PSF) deve ocorrer por meio de concurso público, ante o caráter permanente das atividades desenvolvidas nesse programa. "
1001,0,"O reajuste de pensões cujo instituidor tenha falecido na atividade após a publicação da Emenda Constitucional 41/2003 deve observar os índices e datas aplicáveis aos benefícios do RGPS, e não os aumentos concedidos ao cargo do instituidor (paridade) ."
1002,0,"A existência de boa-fé por parte dos beneficiários de pagamentos indevidos permite dispensar-se a incidência de juros de mora, aplicando-se tão somente a atualização monetária sobre o valor a ser ressarcido, por analogia aos termos do art. 12, § 2°, da Lei 8.443/1992. "
1003,0,"A devolução de verbas indevidamente recebidas constitui regra que somente pode ser afastada pela ocorrência cumulativa das seguintes condições: a) presença de boa-fé do servidor; b) ausência, por parte do servidor, de influência ou interferência para a concessão da vantagem impugnada; c) existência de dúvida plausível sobre interpretação, validade ou incidência da norma infringida, no momento da edição do ato que autorizou o pagamento da vantagem impugnada; e d) interpretação razoável, embora errônea, da lei pela Administração. "
1004,0,"Com a entrada em vigor da Lei 11.143/2005, que instituiu o subsídio para a magistratura, as vantagens previstas no art. 184 da Lei 1.711/1952 e no art. 192 da Lei 8.112/1990, deixaram de ser devidas, em face da regra imposta pelo art. 39, § 4º, da Constituição Federal, segundo a qual é vedado o acréscimo de qualquer gratificação, adicional, abono, prêmio, verba de representação ou outra espécie remuneratória ao subsídio, salvo as exceções previstas pela própria Constituição. A manutenção do pagamento de vantagens não recepcionadas pela mudança de regime somente encontra amparo em face do princípio da irredutibilidade de vencimentos."
1005,0,"É legítimo o pagamento, concomitantemente com os subsídios, da denominada VPNI-localidade aos magistrados que ingressaram na carreira antes da edição da Medida Provisória 1.573/1997 e que atendem aos requisitos do art. 17 da Lei 8.270/1991 combinado com o art. 65, inciso X, da Lei Complementar 35/1979 (Loman) , enquanto permanecerem em exercício nas localidades especiais de difícil provimento indicadas no Decreto 493/1992. "
1006,0,"A simultaneidade de concubinatos é circunstância que afasta a tese de existência de união estável entre o instituidor da pensão e as pretensas beneficiárias, requisito essencial para a concessão da pensão. Há impossibilidade jurídica absoluta de concorrência de duas ou mais beneficiárias na condição de companheira para a mesma pensão civil estatutária. "
1007,0,"Estando comprovada, de modo inequívoco, a duradoura e estável convivência entre companheira e instituidor, ainda que não exista decisão judicial a respaldar essa união, a pensão concedida à companheira deve ser considerada legal para fins de registro. "
1008,0,"É ilegal o ato concessório de aposentadoria que inclui, para fins de Gratificação Adicional por Tempo de Serviço (ATS) , o cômputo de tempo de serviço público estadual ou municipal a servidores ex-celetistas. "
1009,0,"O servidor ocupante de cargo em comissão que não seja, simultaneamente, detentor de cargo efetivo somente tem direito à aposentadoria estatutária caso preencha todos os requisitos à inativação e comprove o exercício contínuo de dois anos no cargo no período compreendido entre o início da vigência da Lei 8.112/1990 (12/12/1990) até 13/4/1993, véspera da publicação da Lei 8.647/1993, que extinguiu esse direito. Não se exige, contudo, que o exercício de dois anos tenha se dado em um único nível de DAS. A possibilidade de se considerar a soma de períodos exercidos em diferentes níveis de DAS mostra-se isonômica ao que ocorreu em relação à incorporação de funções para servidores efetivos (art. 193, § 1º, da Lei 8.112/1990) . "
1010,0,Devem ser incluídos nos processos de concessão de diárias e passagens os cartões de embarque ou equivalentes para demonstrar o período da viagem e a documentação capaz de comprovar a efetiva participação do beneficiário no evento designado.
1011,0,"Nas hipóteses legais de acumulação de cargos públicos, a compatibilidade de horários deve, sempre, ser apurada caso a caso. Havendo extrapolação da carga horária de sessenta horas semanais, a instância responsável pela análise da viabilidade da acumulação deve verificar, junto à autoridade hierarquicamente superior ao servidor, a qualidade e o não comprometimento do trabalho, fundamentando sua decisão e anexando ao respectivo processo administrativo a documentação comprobatória. "
1012,0,"A pensão civil estatutária rege-se pelas normas em vigor no momento do óbito do instituidor, não havendo direito a regime jurídico revogado por legislação ulterior."
1013,0,"A concessão de pensão civil aos beneficiários de que tratam as alíneas 'a', 'b', 'c' e 'd' do inciso II do art. 217 da Lei 8.112/1990, entre eles, o menor sob guarda ou designado, não é devida desde o advento do art. 5º da Lei 9.717/98, que promoveu a equiparação de benefícios entre o Regime Geral de Previdência Social e os regimes próprios de previdência social dos servidores públicos da União, dos Estados, do Distrito Federal e dos Municípios, dos militares dos Estados e do Distrito Federal. A pensão civil estatutária rege-se pelas normas em vigor no momento do óbito do instituidor, não havendo direito a regime jurídico revogado por legislação ulterior."
1014,0,"É vedada ao regime próprio de previdência social dos servidores públicos da União (RPPS) a concessão de benefícios distintos dos previstos no Regime Geral de Previdência Social (RGPS) . Decorrem da Constituição Federal o princípio contributivo e os parâmetros de simetria entre os dois regimes, objetivando a autossuficiência financeira da previdência do serviço público. "
1015,0,"O tempo de serviço municipal é comprovado por meio de certidões emitidas por entes de direito público interno nas quais estejam especificados os atos e/ou portaria de provimento e de vacância, com suas respectivas publicações, bem como o regime jurídico a que o servidor foi submetido, se estatutário ou celetista. Em se tratando de regime celetista, o documento hábil para a averbação do tempo de serviço é a certidão expedida pelo Instituto Nacional do Seguro Social."
1016,0,"O exame levado a efeito pelo TCU sobre os atos de aposentadorias e pensões tem natureza fiscalizatória, voltada para a verificação da legalidade dessas concessões, não estando, em princípio, sujeito ao contraditório e à ampla defesa dos beneficiários, sob pena de comprometimento da efetividade do Controle Externo. O contraditório e a ampla defesa apenas se estendem aos atos sujeitos a registro quando houver decorrido lapso temporal superior a cinco anos contados de sua entrada no TCU."
1017,0,"É nula a decisão que julga, sem oportunizar o contraditório e a ampla defesa ao interessado, ilegal ato de admissão de servidor que já adquiriu estabilidade. "
1018,0,"A acumulação de cargos, funções e empregos públicos está limitada a dois vínculos, sejam dois cargos de professor, seja um cargo de magistério com outro técnico ou científico, sejam dois cargos ou empregos privativos de profissionais de saúde."
1019,0,"Vantagem conferida pelo Poder Judiciário, salvo na hipótese de expressa determinação em contrário no pronunciamento judicial, deve ser absorvida pelos posteriores aumentos de remuneração decorrentes da implantação de novo plano de carreira."
1020,0,"A notificação acerca da primeira deliberação do TCU que considerou determinada vantagem ilegal delineia o marco final para consideração da boa-fé nos recebimentos da parcela inquinada. Eventual suspensão do julgado por interposição recursal pode até permitir a continuidade dos pagamentos, mas seu não provimento resulta, necessariamente, na ilegitimidade das importâncias percebidas desde a ciência da decisão inicial. "
1021,0,"Considera-se regular, por caracterizar mera atualização do conteúdo econômico da obrigação, a inclusão de expurgos inflacionários de planos econômicos no cálculo da correção monetária de indenizações devidas a servidores e autoridades. "
1022,0,"Os Serviços Sociais Autônomos podem adotar programas de remuneração variável ou até mesmo algum acréscimo remuneratório aos seus empregados e dirigentes, contanto que estejam alinhados aos princípios da universalidade, da equidade, da imparcialidade e da razoabilidade. "
1023,0,Não há fundamentação legal para incorporação de quintos e décimos em decorrência do exercício de funções de confiança nas esferas estadual ou municipal. Somente o exercício de cargos comissionados ou funções de confiança na Administração Pública Federal direta ou autárquica enseja a aplicação de vantagens como as previstas nos artigos 180 da Lei 1.711/1952 e 193 da Lei 8.112/1990. 
1024,0,O pagamento de rubricas referentes a sentenças judiciais não deve incluir vantagens criadas por planos de carreira instituídos após os provimentos judiciais. 
1025,0,"Com a superveniência do art. 39, § 4º, da Constituição Federal e com a edição da Lei 11.143/2005, ficou instituído o regime de subsídio em parcela única para os membros do Poder Judiciário, o que vedou, em caráter definitivo, o pagamento da ""VPNI-Localidade"", salvo exceções, em caráter transitório, para evitar decesso remuneratório."
1026,0,"A nomeação de servidor efetivo para o exercício de cargo em comissão - assim definido aquele de livre provimento e exoneração, incluídas as funções de confiança e assemelhados - não implica acumulação de cargos públicos, salvo se, de fato, houver dupla jornada e dupla remuneração. "
1027,0,Admite-se a acumulação do cargo em comissão (relacionado ou não ao exercício de cargo efetivo) com outro cargo efetivo quando restarem obedecidas as prescrições da Constituição Federal quanto à matéria.
1028,0,"O exame levado a efeito pelo TCU sobre os atos de aposentadorias e pensões tem natureza fiscalizatória, voltada para a verificação da legalidade dessas concessões, não estando, em princípio, sujeito ao contraditório e à ampla defesa dos beneficiários, sob pena de comprometimento da efetividade do Controle Externo. O contraditório e a ampla defesa apenas se estendem aos atos sujeitos a registro quando houver decorrido lapso temporal superior a cinco anos contados de sua entrada no TCU."
1029,0,"Para o surgimento do direito à pensão para filho (beneficiário) , na condição de inválido, é requisito que a invalidez, e não somente a doença, preceda ao falecimento do instituidor, de tal modo que esteja configurada incapacidade do beneficiário para o labor. "
1030,0,"A aplicação do art. 57 da Lei 8.213/1991 (Lei do Regime Geral da Previdência Social) aos casos de aposentadoria especial estatutária de que cuida o art. 40, § 4º, da CF/1988, conforme decidido no Mandado de Injunção 880/DF ao reconhecer a falta de norma regulamentadora, não se confunde com a contagem ponderada de tempo (tempo ficto) de serviço prestado sob condições especiais para fins de aposentadoria comum prevista no art. 57, § 5º, da Lei 8.213/1991. A norma constitucional não assegura, na aposentadoria comum do servidor público, o aproveitamento majorado de tempo de contribuição prestado sob condições especiais."
1031,0,"O cômputo majorado de tempo de serviço prestado sob condições insalubres, perigosas ou penosas para fins de aposentadoria no serviço público restringe-se apenas aos empregados públicos (celetistas) convertidos em servidores públicos estatutários por força da adoção do Regime Jurídico Único e somente em relação ao período anterior à edição da Lei 8.112/1990."
1032,0,"Os ocupantes de cargos de natureza eminentemente administrativa não podem ser beneficiados pela contagem especial de tempo de serviço em atividade insalubre no período anterior à publicação da Lei 8.112/1990, salvo se restar efetivamente demonstrada pelo órgão de origem, por meio de laudos oficiais, a existência de risco ou de agentes nocivos à saúde no local de trabalho. "
1033,0,"Somente é assegurada, na aposentadoria, a vantagem decorrente da opção prevista no art. 2º da Lei 8.911/1994 aos servidores que, até 18/1/1995, tenham satisfeito os pressupostos temporais estabelecidos no art. 193 da Lei 8.112/1990, ainda que sem os requisitos para a aposentadoria em qualquer modalidade. "
1034,0,"O art. 191 da Lei 8.112/1990 é inaplicável às aposentadorias concedidas após o advento da Emenda Constitucional 20/1998, uma vez que esta inaugurou o regime de aposentadoria por tempo de contribuição. A partir da Emenda Constitucional 20/1998, não se admite a inclusão de tempo fictício no cálculo dos benefícios."
1035,0,"Na hipótese de a decisão judicial dispor expressamente sobre a permanência de pagamentos considerados indevidos, o TCU deve negar registro ao ato e abster-se de determinar a suspensão dos pagamentos que entenda por ilegais."
1036,0,"A aplicação do art. 57 da Lei 8.213/91 (Lei do Regime Geral da Previdência Social) aos casos de aposentadoria especial estatutária de que cuida o art. 40, § 4º, da CF/1988, conforme decidido no Mandado de Injunção 880/DF, não se confunde com a contagem ponderada de tempo (tempo ficto) de serviço prestado sob condições especiais para fins de aposentadoria comum prevista no art. 57, § 5º, da Lei 8.213/91. A norma constitucional não assegura, na aposentadoria comum do servidor público, o aproveitamento majorado de tempo de contribuição prestado sob condições especiais. "
1037,0,"A modificação promovida na estrutura remuneratória da carreira do magistério pela Lei 11.344/2006, que incluiu a classe Associado entre as de Adjunto e Titular, repercutiu no cálculo da vantagem prevista no art. 192, inciso I, da Lei 8.112/1990. Os servidores posicionados na classe de Adjunto passaram a receber a vantagem com base na remuneração da classe de Associado, e não mais com a da classe de Titular. Os proventos dos inativos não estão imunes a mudanças legislativas promovidas posteriormente à aposentadoria, haja vista a inexistência de direito adquirido a regime jurídico de remuneração, não permitida, contudo, a redução do valor do benefício. "
1038,0,"A garantia do direito adquirido não impede a modificação no futuro do regime de vencimentos do servidor público. Desde que não implique diminuição no quantum percebido pelo servidor, é possível a modificação no critério de cálculo de sua remuneração. O pagamento de remuneração ou proventos de aposentadoria constitui obrigação de trato sucessivo que se realiza com base na legislação que define a estrutura remuneratória das diversas categorias, sendo certo que não há direito adquirido a estrutura remuneratória."
1039,0,"Admite-se, em casos especialíssimos, em que a ilegalidade e a negativa de registro do ato de concessão impliquem a total supressão de meios de subsistência do beneficiário, a excepcional aplicação das teses da segurança jurídica e da proteção da confiança do administrado."
1040,0,"Tendo o servidor optado pelo regime de dedicação exclusiva, é vedado o exercício simultâneo do magistério público superior com outra atividade remunerada. O professor que se dedica exclusivamente ao magistério percebe uma remuneração maior do que aquele submetido a outro regime de trabalho. O adicional remuneratório visa retribuir a privação a que se sujeita o professor de não poder se ocupar de outra atividade, mesmo no setor privado. "
1041,0,"A Lei Complementar 51/1985 foi recepcionada pela Constituição Federal de 1998 e pelas Emendas Constitucionais 20/1998, 41/2003 e 47/2005. Desse modo, permanece válida e eficaz a regra especial prevista naquele normativo, podendo, assim, o policial aposentar-se com proventos integrais após trinta anos de serviço, desde que conte com pelo menos vinte anos de exercício em cargo de natureza estritamente policial. "
1042,0,"Uma vez extinto o contrato de trabalho de servidor cujo emprego foi transformado em cargo público, a partir da Lei 8.112/1990, a Justiça do Trabalho deixa de ter competência para interferir na relação jurídica estatutária estabelecida entre o órgão público e seus servidores, não havendo nessa situação, portanto, que se falar em efeitos da coisa julgada trabalhista. "
1043,0,"A existência de decisão judicial não impede a livre apreciação dos atos de concessão pelo TCU, que pode promover a apreciação de mérito pela ilegalidade do ato, em posição contrária ao decidido no âmbito do Poder Judiciário, sem, contudo, determinar a suspensão do pagamento da verba tida por irregular, enquanto protegida por decisão judicial. "
1044,0,"É legítima a incorporação de quintos de função comissionada, sob a forma de VPNI, com base nos critérios definidos pela Portaria MEC 474/1987 (revogada pela Lei 8.168/1991) aos servidores que tenham iniciado o exercício da função até 31/10/1991. Todavia, afigura-se ilegítima a inclusão, na base de cálculo da vantagem, dos reajustes concedidos pelas leis subsequentes que reestruturaram as carreiras das Ifes. "
1045,0,As pensões concedidas por invalidez têm como requisito essencial a existência de laudo pericial emitido por junta médica oficial atestando a invalidez do beneficiário e sua preexistência ao óbito do instituidor. 
1046,0,"É ilegal a contagem de tempo ficto de serviço prestado sob a égide da Lei 3.313/1957, proporcional ao aumento do tempo de serviço para aposentadoria implementado pela Lei Complementar 51/1985, se o servidor da carreira policial federal não reunia, até a edição desta norma, as condições necessárias para a aposentadoria. "
1047,0,"A existência de filho do instituidor com a alegada companheira é apenas um indício, não sendo suficiente para caracterizar a união estável, configurada na convivência pública, contínua, duradoura e estabelecida com o objetivo de constituição de família, nos termos do art. 1.723 do Código Civil, condição necessária para habilitar a companheira como beneficiária da pensão. "
1048,0,"Os princípios jurídicos da razoabilidade, da segurança jurídica, da proteção da confiança e da boa-fé dos administrados são aplicáveis, sobrepondo-se ao da legalidade, na hipótese de longo período decorrido entre a vigência do ato concessório da pensão e sua apreciação pelo TCU, aliada à avançada idade do beneficiário e à sua condição precária de saúde. "
1049,0,"SÚMULA TCU 284: A concessão de pensão deve observar a legislação em vigor à data do óbito do instituidor, ocasião em que os requisitos legais nela previstos deverão estar preenchidos pelos beneficiários."
1050,0,"Embora o art. 5º da Lei 3.373/1958 não estabeleça a união estável como condição para a perda da pensão temporária por parte de filha maior de 21 anos, a equiparação ao casamento feita pelo art. 226, § 3º, da Constituição Federal autoriza o entendimento de que a constituição de união estável altera o estado civil da beneficiária, fazendo com que ela perca o direito ao benefício. "
1051,0,"Os atos de convocação para a prestação de serviço militar obrigatório não devem ser submetidos à análise do TCU para fins de registro. No entanto, os atos que formalizam a permanência - engajamento - de militar nas Forças Armadas devem ser objeto de registro no Sisac. "
